
62,312,1
42,49,2
20,312,4
40,266,0
34,271,4
5,488,1
74,381,3
8,434,1
95,370,5
84,503,0
88,112,0
19,306,4
4,227,1
32,346,5
75,139,5
82,191,4
66,166,1
75,309,0
54,248,0
39,75,4
25,531,3
44,166,0
22,428,3
13,83,5
99,228,3
97,420,4
64,139,0
98,278,5
48,141,5
85,282,5
25,384,5
53,559,5
77,465,3
68,551,5
65,446,0
56,276,5
51,386,2
87,411,2
74,267,1
2,373,5
90,185,3
37,235,1
6,300,3
9,477,1
77,374,2
67,178,2
85,306,0
45,50,1
41,233,0
65,399,5
9,477,5
84,103,4
20,45,2
92,268,5
51,319,0
76,254,3
74,304,1
100,415,5
44,282,2
13,196,3
61,479,0
44,376,3
69,326,3
43,197,0
73,355,1
77,131,5
21,561,3
2,196,3
36,228,0
64,399,4
12,223,4
36,206,4
96,307,3
15,536,4
90,188,4
98,10,0
97,197,5
70,357,5
76,296,4
63,16,3
17,30,2
58,513,1
81,373,3
58,154,2
40,76,2
86,195,2
87,571,2
67,462,5
89,71,4
94,49,2
7,79,1
22,420,4
8,400,0
45,238,3
31,414,4
36,66,1
74,153,1
25,53,3
29,456,2
41,188,0
43,34,2
60,300,3
22,374,2
60,197,5
34,377,4
78,92,2
38,266,3
79,164,5
48,145,4
43,91,4
44,462,3
72,272,1
76,564,0
49,213,1
46,286,0
97,127,4
14,463,3
54,279,5
71,217,4
15,233,1
82,41,4
29,141,4
35,261,1
93,499,1
97,255,4
70,343,4
36,5,1
6,156,0
72,504,2
19,281,3
53,392,2
42,66,3
47,207,2
16,220,4
2,304,5
92,369,0
30,316,4
21,49,1
83,256,4
37,374,0
6,104,3
40,387,1
95,287,4
52,281,0
28,95,3
64,90,0
38,494,4
29,370,0
97,48,2
40,39,1
91,323,2
88,83,0
73,403,5
1,196,5
1,351,5
10,140,3
15,420,3
39,182,2
97,198,4
16,49,5
11,562,1
20,248,1
18,349,4
43,211,3
8,82,1
54,253,1
31,246,5
35,306,4
96,143,4
49,571,0
62,124,2
64,299,2
70,468,2
72,88,3
27,457,2
69,188,1
2,148,5
58,388,5
22,488,2
82,559,4
63,291,1
52,393,1
82,509,1
73,328,5
81,356,3
16,276,1
45,1,4
88,391,0
8,177,5
78,295,4
23,547,4
64,268,1
54,220,3
95,504,4
61,45,5
53,240,0
5,504,0
85,201,1
42,87,5
41,126,5
15,299,3
40,547,1
79,25,4
96,499,4
7,6,1
82,245,5
37,548,0
65,251,4
71,520,2
42,37,4
17,342,5
26,307,5
32,313,0
21,3,2
85,557,4
3,534,0
67,528,3
55,434,3
65,251,4
22,306,3
50,129,2
57,105,3
1,114,0
45,143,1
22,313,2
73,92,1
80,8,4
70,100,5
95,339,3
32,102,3
92,477,5
20,198,3
59,444,3
33,496,2
88,403,0
53,429,0
55,188,0
48,304,2
61,270,3
52,367,1
24,373,3
66,192,2
55,325,2
66,114,3
83,483,3
45,337,4
13,431,5
59,439,4
48,20,3
86,546,0
92,131,5
41,145,1
33,215,0
19,316,5
51,318,1
11,286,0
88,544,4
39,304,2
43,384,4
22,532,5
89,62,1
78,525,1
2,58,2
88,358,3
43,288,3
45,173,0
91,437,1
29,552,0
87,287,4
32,25,4
72,339,5
48,291,4
67,462,0
45,109,5
96,292,3
5,161,3
66,125,5
18,166,0
38,285,4
90,256,0
16,449,3
93,417,5
13,305,4
11,202,5
83,44,1
65,325,1
55,28,4
34,428,3
100,542,2
83,362,2
8,65,3
91,495,3
92,210,1
44,41,1
65,374,0
98,251,4
79,214,2
11,247,1
50,537,0
13,100,5
49,287,0
20,309,5
77,58,0
78,476,2
18,519,1
45,68,0
82,45,2
6,313,1
22,310,1
15,157,4
73,172,3
27,510,0
1,567,5
43,198,1
38,502,5
41,177,2
80,70,3
54,376,4
23,137,0
44,72,3
95,525,0
15,364,4
40,224,4
89,91,5
69,230,5
58,189,5
9,453,5
96,286,4
26,363,1
21,371,3
84,57,1
86,431,0
81,196,1
83,268,3
74,50,2
91,538,4
26,398,5
81,147,5
70,269,2
7,367,2
17,307,5
83,354,1
45,1,4
73,288,2
76,482,0
37,49,0
21,184,5
87,439,4
47,567,0
78,310,1
2,282,4
42,33,4
56,91,2
63,448,5
18,486,4
16,130,5
5,273,3
49,309,5
22,69,2
99,75,1
39,317,3
62,194,4
15,171,0
75,469,0
30,565,4
60,513,2
71,141,5
100,174,4
39,464,4
58,36,3
18,389,1
6,493,1
44,330,1
54,285,4
69,313,4
22,533,4
61,547,4
59,10,2
22,16,5
11,274,1
77,288,1
83,257,2
78,436,1
13,200,4
54,238,1
56,465,4
30,50,5
25,501,1
92,156,2
6,328,1
94,291,3
65,120,2
10,524,5
66,6,5
29,44,1
32,45,2
72,292,5
37,535,5
57,228,2
66,95,1
75,532,0
94,17,4
60,106,5
11,431,2
90,309,1
3,41,3
82,430,4
80,207,2
69,515,3
83,120,4
39,113,5
28,460,3
77,313,5
41,501,3
26,157,5
65,502,0
54,69,5
68,458,0
97,55,5
4,15,2
17,341,0
88,193,5
11,541,5
92,532,1
69,528,2
95,463,3
82,472,0
54,244,0
90,275,1
80,360,2
58,155,0
4,521,2
4,68,3
30,124,3
52,316,3
82,365,0
12,318,0
62,556,1
24,570,5
67,490,5
53,321,2
55,468,5
86,322,4
99,375,2
40,279,2
95,500,2
19,159,5
25,240,4
98,39,5
62,83,3
49,236,0
69,134,3
63,205,3
31,505,3
21,417,4
36,131,3
28,505,1
94,117,3
68,335,1
71,413,0
29,250,1
11,205,5
8,222,2
50,562,1
34,156,0
47,84,0
6,443,3
44,135,1
82,338,5
18,440,4
93,163,1
92,95,2
13,441,1
26,442,3
15,569,2
86,409,2
69,514,3
95,235,3
21,253,1
66,164,5
17,465,4
26,263,4
32,240,4
42,296,1
25,556,0
74,337,1
2,224,4
68,506,4
10,183,1
85,459,1
28,551,4
86,66,4
51,50,4
37,95,2
18,410,4
57,571,0
49,433,0
64,138,0
71,136,4
25,34,4
83,88,4
14,333,1
66,278,4
41,49,0
97,563,4
13,304,4
10,480,0
25,472,1
53,22,2
63,219,2
96,426,0
75,168,4
10,359,0
16,207,0
3,124,1
74,397,0
99,506,4
77,511,5
33,366,1
12,434,4
10,34,4
9,422,2
29,45,4
34,216,3
29,234,1
18,247,2
46,508,3
28,219,5
43,310,5
40,282,4
11,388,2
73,421,2
30,495,4
49,44,2
5,287,1
52,210,0
22,410,2
72,399,4
26,141,1
21,163,3
96,243,4
70,161,2
9,37,4
74,335,0
80,199,5
89,564,2
95,414,0
20,565,5
13,5,0
81,292,3
64,71,5
24,216,1
26,205,0
71,488,0
42,255,1
79,452,3
39,458,4
7,158,1
39,453,0
55,530,2
9,199,3
85,524,0
37,198,3
65,177,1
30,71,4
90,60,3
27,293,3
2,516,1
20,183,0
90,454,1
96,474,4
39,541,3
97,170,2
89,509,1
100,407,3
36,143,3
51,396,0
2,222,0
80,532,5
83,24,5
93,288,4
4,101,2
80,156,4
60,7,4
79,9,4
83,506,0
48,266,1
88,442,1
4,471,0
21,178,5
98,373,0
27,160,1
52,271,2
16,247,2
31,336,5
55,372,3
41,376,1
73,495,1
97,131,4
42,451,5
55,486,3
6,247,0
39,408,1
12,393,3
63,323,3
64,235,5
66,111,5
74,121,3
67,557,3
71,117,3
86,426,2
94,20,4
10,299,5
83,374,1
47,248,1
71,509,4
20,303,3
17,500,5
76,220,4
5,170,1
100,539,3
50,264,1
7,475,4
48,312,2
84,290,2
93,386,5
4,530,5
58,486,0
54,392,5
33,163,0
88,527,3
11,61,2
12,509,1
90,242,4
73,293,3
54,270,0
48,337,1
73,261,4
57,493,1
43,417,1
63,87,4
24,72,1
78,410,3
69,538,5
66,399,4
16,446,3
33,280,5
87,38,4
28,330,3
39,335,2
42,476,1
27,423,2
2,14,3
40,397,2
31,429,4
79,561,1
96,556,5
29,547,4
25,230,1
87,264,2
3,474,3
54,512,3
4,87,3
44,384,4
65,337,0
78,10,0
96,84,0
10,339,4
83,145,3
48,325,3
53,321,1
20,337,1
40,524,4
59,447,4
15,358,3
100,493,5
96,292,0
85,418,4
65,309,5
39,96,1
86,86,1
3,554,1
71,151,0
78,206,4
50,509,0
32,118,4
98,161,1
54,226,1
62,394,0
85,23,2
85,531,0
60,517,2
25,119,2
98,481,1
46,181,1
88,402,1
67,154,4
97,251,0
2,371,2
83,232,2
63,107,5
7,74,4
50,202,0
36,384,0
26,297,5
55,132,4
68,116,3
2,521,3
70,154,2
6,87,3
25,521,4
77,31,0
17,329,2
50,480,2
63,549,1
35,491,1
47,544,1
26,541,4
51,195,1
42,306,2
43,319,0
84,454,5
63,136,1
25,172,5
66,460,0
8,222,4
16,339,0
54,468,5
88,270,3
96,47,2
7,222,0
52,547,0
19,503,3
40,242,4
93,458,0
70,236,2
66,388,2
81,367,1
51,439,0
45,281,4
86,42,3
56,109,3
91,191,4
63,67,5
67,294,4
7,179,2
62,306,2
96,445,2
27,66,1
6,455,3
41,118,2
26,283,2
70,292,4
80,561,2
74,467,5
55,443,4
59,168,5
34,465,3
66,238,0
83,75,0
10,199,3
75,538,2
90,371,2
70,52,2
67,560,3
90,325,0
48,459,5
40,77,0
17,562,4
34,470,0
99,541,2
76,26,0
16,112,0
61,544,4
97,167,1
68,167,5
71,122,0
90,510,4
74,13,3
97,115,0
60,479,2
18,326,3
93,37,0
15,26,3
42,109,2
87,549,5
87,425,3
22,158,1
54,431,4
56,187,4
19,70,4
6,13,0
69,47,2
49,347,1
77,232,3
64,395,5
77,234,5
14,145,2
67,230,0
26,410,0
59,48,1
71,129,1
97,498,4
34,306,5
49,54,0
1,408,1
79,172,4
28,344,2
94,339,2
53,204,3
73,230,0
10,391,0
87,437,0
7,25,0
90,457,5
43,245,1
57,441,5
88,112,1
8,308,3
24,178,1
52,391,5
96,336,5
45,550,5
30,374,0
7,47,2
33,229,4
81,134,5
67,527,2
81,339,1
32,323,0
58,205,1
30,561,2
39,366,4
61,7,2
37,390,3
37,532,1
40,97,4
47,479,5
91,543,0
80,17,2
98,218,0
91,458,2
93,417,5
10,18,2
25,220,3
22,144,3
68,26,3
43,202,4
8,266,4
26,132,4
24,424,3
92,434,1
76,20,0
38,520,5
71,187,0
19,229,0
60,19,0
63,151,1
6,460,2
6,23,1
41,25,0
100,338,4
86,234,4
52,492,0
92,321,0
22,212,4
56,571,0
23,205,4
45,97,1
56,74,2
16,378,4
19,5,2
4,395,1
51,554,1
12,458,0
77,215,2
10,108,0
10,517,1
35,335,4
93,137,2
47,372,1
30,187,1
8,289,4
6,2,0
14,232,0
74,256,4
64,244,4
82,161,5
13,562,0
32,379,3
92,543,2
71,131,1
68,27,3
75,503,4
71,453,2
48,388,2
17,305,5
60,38,2
15,559,3
88,110,5
70,358,3
46,91,3
29,480,1
17,433,3
63,291,3
11,556,4
2,415,1
9,431,3
19,107,4
76,224,3
17,478,5
51,6,3
49,260,3
45,486,4
89,331,4
65,311,4
3,307,1
9,281,0
98,97,5
30,435,0
55,281,1
1,174,2
22,213,0
5,482,2
83,35,5
3,425,3
15,186,2
19,431,3
82,98,1
49,372,0
10,93,0
3,443,3
57,61,3
43,426,0
28,139,0
80,224,5
46,330,5
46,556,5
8,356,4
48,402,2
95,389,4
72,188,2
65,96,0
45,399,0
94,465,0
30,542,2
40,203,4
32,542,3
90,41,2
60,407,3
55,47,0
71,161,1
10,327,3
58,189,4
65,419,3
93,268,3
14,460,3
81,571,4
56,545,4
22,361,1
10,63,4
71,238,0
90,239,1
26,233,1
89,500,4
76,143,2
26,83,5
98,29,5
80,254,1
83,285,4
98,102,0
47,288,0
57,420,5
10,277,3
93,111,5
92,260,5
8,286,3
92,130,1
43,257,1
65,492,3
71,498,0
58,177,2
8,464,2
29,186,3
13,349,1
96,49,1
56,71,2
82,184,3
70,225,0
45,361,1
85,434,5
63,222,1
57,145,2
12,444,1
78,564,4
85,33,0
86,498,5
27,154,4
29,127,2
71,309,3
2,422,5
92,350,5
67,304,3
22,217,3
46,199,2
2,111,2
55,112,3
45,234,2
94,173,3
74,253,0
15,50,5
28,329,2
6,535,0
54,400,4
73,532,3
46,45,0
82,283,1
44,93,1
66,147,0
37,376,4
45,247,2
83,570,0
64,544,0
34,318,5
60,428,0
57,360,4
75,494,0
60,216,1
55,208,3
77,152,4
69,259,3
100,144,3
79,60,3
36,301,0
28,271,5
69,293,4
30,316,3
21,10,1
79,78,2
90,300,2
19,208,4
43,313,0
10,339,0
41,510,1
22,453,1
33,6,4
80,393,3
35,178,2
47,533,1
39,273,4
12,69,4
36,166,3
5,219,5
94,215,3
83,531,1
21,458,2
97,298,5
80,182,2
10,189,0
52,183,4
31,269,1
98,295,0
5,114,0
91,309,5
31,491,2
55,546,3
51,484,4
40,226,0
13,567,3
40,362,2
53,506,5
54,413,4
50,147,0
29,187,0
61,404,1
41,561,5
50,196,1
29,289,2
64,493,1
40,407,1
88,129,4
53,393,1
60,244,3
6,534,0
49,138,4
13,345,3
59,111,2
65,137,2
73,391,5
56,9,2
85,149,5
46,9,0
89,135,3
81,429,4
40,108,1
24,453,3
96,135,3
74,207,0
75,205,4
36,22,1
34,137,3
29,437,3
49,134,4
13,404,1
15,161,2
61,333,2
68,228,5
11,156,0
55,509,2
50,434,1
71,548,3
76,568,4
50,83,5
55,531,4
82,194,2
77,565,5
87,374,3
4,177,3
22,512,0
93,139,3
33,383,1
8,371,1
13,348,4
17,135,0
77,278,4
40,341,4
39,476,3
9,510,5
99,24,1
82,519,4
25,241,5
61,284,3
74,147,2
44,257,3
52,570,2
28,507,1
69,472,3
82,391,4
47,320,1
41,535,3
37,82,0
16,244,0
71,469,0
47,57,3
10,341,2
41,528,4
95,302,5
39,323,3
9,55,0
80,486,2
83,479,4
43,531,2
84,253,5
13,277,5
58,291,0
51,29,5
43,415,0
39,565,0
12,61,5
11,147,5
31,164,5
73,315,4
39,440,5
37,555,4
46,386,2
68,331,5
12,484,3
73,237,4
96,366,4
76,294,4
17,63,1
64,388,1
90,37,4
21,572,1
76,270,5
55,162,1
5,40,1
70,404,4
90,368,2
9,495,2
25,108,4
32,459,3
98,147,1
9,541,3
40,80,1
16,395,1
6,376,1
17,541,1
79,295,1
32,534,1
36,413,0
38,414,1
23,493,1
5,166,5
73,404,3
87,256,0
55,274,5
67,201,1
56,303,0
67,284,5
50,85,2
86,421,0
74,89,4
81,315,5
8,345,0
83,423,0
96,526,4
21,311,4
60,506,4
38,368,4
60,126,1
87,396,4
29,41,1
97,544,5
17,440,0
5,178,2
78,170,3
77,492,4
53,420,5
47,338,0
99,264,4
36,224,2
63,166,2
24,388,3
100,464,2
61,39,4
15,352,0
64,390,3
87,138,3
88,118,3
45,515,3
53,441,1
82,318,4
5,335,3
99,363,3
19,263,1
93,543,4
28,486,5
58,450,5
44,244,5
54,379,3
42,150,2
11,57,0
97,314,4
31,312,3
43,173,1
67,392,2
23,415,5
11,487,4
57,389,1
97,510,5
72,267,0
36,462,5
16,53,3
17,414,5
49,482,1
56,194,4
46,458,2
90,473,4
70,563,1
27,15,1
70,37,0
81,478,2
70,164,2
30,473,2
96,29,2
53,510,1
35,415,0
74,195,5
4,322,3
8,151,1
81,41,2
24,433,5
98,33,0
75,513,2
75,571,2
34,494,1
34,463,1
13,547,4
28,122,1
20,135,3
96,414,4
89,203,5
73,12,3
91,238,1
36,477,1
31,499,4
9,73,1
45,265,1
35,485,2
91,480,2
47,188,2
61,366,4
12,395,4
41,567,1
95,428,5
29,297,2
64,455,2
99,207,3
20,284,3
39,241,0
4,360,5
20,550,0
92,449,1
94,62,1
10,167,5
93,317,3
58,100,5
92,290,0
45,440,3
35,564,1
76,185,0
21,77,2
82,489,5
76,33,4
19,563,3
69,15,5
5,141,3
71,137,4
67,286,3
3,399,5
49,270,2
22,550,1
57,227,5
66,127,3
88,522,0
71,527,4
33,284,4
28,213,5
10,222,1
67,236,5
86,333,4
61,420,4
56,457,0
75,22,5
20,414,3
18,328,3
53,52,2
77,454,2
38,128,4
44,570,0
18,566,0
2,41,0
97,386,3
69,381,2
6,193,5
43,238,0
99,217,5
96,148,1
91,96,1
47,153,2
67,173,5
38,417,2
47,327,3
75,6,1
51,400,2
44,201,2
33,69,4
66,398,5
11,23,0
87,92,2
98,188,4
67,367,4
78,98,5
67,136,0
93,105,0
67,450,3
21,388,2
71,561,0
62,99,1
36,547,5
37,499,3
1,571,4
83,157,1
68,196,4
99,295,3
39,275,3
92,348,0
21,437,2
14,69,5
92,487,5
46,296,2
10,8,3
35,434,0
34,17,4
22,32,0
36,253,2
82,51,2
47,225,1
14,434,5
58,477,2
92,459,4
37,5,1
44,45,1
21,287,4
36,416,2
67,154,2
97,232,1
91,211,4
67,35,5
79,122,0
26,537,4
18,572,2
74,253,2
13,119,2
91,277,5
57,168,3
95,29,0
20,493,5
83,132,2
23,29,3
27,153,2
93,9,4
16,385,4
44,510,3
20,403,2
87,500,0
36,376,2
20,393,3
28,567,3
63,35,2
64,199,4
67,23,2
19,53,1
74,550,5
67,322,1
70,63,1
60,125,2
21,133,5
89,410,0
58,176,4
92,180,5
29,91,4
35,368,1
94,37,0
60,437,5
40,6,1
74,384,0
96,171,2
56,560,4
90,290,3
23,14,1
65,535,0
59,400,3
11,203,0
67,516,3
76,97,3
34,99,4
50,467,4
47,17,2
22,209,1
61,389,2
83,224,5
70,452,1
56,489,1
11,116,1
56,439,5
1,496,2
73,534,2
48,503,4
14,82,1
95,505,0
14,260,2
6,425,0
59,108,1
9,36,0
74,568,2
1,150,2
97,356,2
55,389,1
66,217,4
20,314,0
49,499,5
74,418,3
74,401,3
7,174,1
50,11,1
47,371,1
79,384,2
22,494,3
61,169,2
79,285,1
69,87,5
90,249,0
74,269,5
39,261,0
36,297,4
46,289,4
70,374,5
50,379,4
19,510,3
90,451,0
81,154,0
79,244,4
64,3,5
97,111,5
31,84,3
88,123,3
98,305,4
100,342,0
3,472,2
19,325,2
61,496,4
50,88,1
75,69,2
14,192,5
40,474,4
97,22,1
76,176,5
7,247,1
94,402,4
56,529,0
18,86,2
30,349,1
13,378,3
47,571,4
13,2,3
14,343,3
68,431,5
58,167,2
78,6,3
77,414,5
53,70,0
15,321,3
9,571,1
21,546,3
3,439,3
71,546,3
51,388,2
59,344,4
31,409,3
64,457,3
85,438,3
10,532,5
77,570,1
13,135,2
76,285,4
54,307,1
81,559,5
73,458,5
75,366,3
50,507,4
32,46,5
30,564,4
10,41,3
83,189,4
7,70,0
60,127,1
26,235,3
52,267,5
79,470,2
61,549,1
37,114,0
43,17,4
36,567,5
3,230,1
27,239,0
33,275,4
33,377,0
37,258,3
5,17,4
79,434,2
46,433,4
83,77,3
39,99,2
6,94,3
97,404,3
46,229,0
51,139,2
57,62,1
16,23,3
16,253,2
51,119,1
74,483,4
20,372,5
63,115,1
88,45,5
56,306,0
13,100,5
14,409,5
41,288,1
66,538,4
57,335,5
12,137,3
72,16,2
9,141,1
61,67,3
74,278,4
21,504,0
80,200,3
94,135,5
91,499,1
90,409,5
45,416,2
15,152,1
5,509,1
83,42,0
22,504,3
98,244,2
77,344,1
53,163,4
61,138,3
71,394,4
74,449,5
85,101,5
91,162,3
17,353,0
84,177,4
37,359,3
16,395,2
75,400,2
61,533,1
17,347,3
1,304,1
90,62,2
100,199,5
37,546,4
87,351,5
72,553,5
19,319,2
56,333,4
96,88,4
54,132,4
31,568,0
53,487,0
65,107,5
11,80,3
35,292,3
51,466,2
60,195,2
24,6,1
99,71,2
70,160,1
7,275,5
21,411,2
64,453,2
46,37,1
49,290,5
44,310,2
4,548,4
56,463,2
74,173,4
63,552,2
66,424,2
66,509,1
76,346,4
36,149,0
98,87,4
35,427,2
89,523,2
88,572,5
9,70,1
81,270,1
21,338,2
45,447,3
68,11,4
68,438,4
48,171,3
29,523,0
13,424,1
99,563,2
35,474,1
55,134,2
44,463,1
5,203,4
32,44,2
91,58,1
42,388,0
77,239,5
55,334,3
20,88,5
38,163,2
1,534,4
62,301,1
55,493,4
9,547,4
1,265,4
32,572,3
20,555,5
18,261,1
99,7,3
57,484,1
26,343,4
12,387,5
26,197,3
17,52,3
35,451,4
1,454,1
68,323,4
80,249,5
75,199,5
36,262,0
59,157,4
34,3,0
9,239,4
79,378,1
60,148,1
74,334,1
42,205,5
38,122,5
8,308,3
76,72,2
13,470,2
80,565,4
83,36,4
35,24,0
93,270,1
91,522,3
44,54,3
66,184,4
90,512,3
83,448,5
45,428,1
24,218,0
74,286,2
70,463,3
88,447,2
75,240,5
83,448,1
75,189,1
50,149,5
60,263,1
70,17,3
13,22,1
44,135,1
45,564,3
52,344,1
64,468,3
25,32,2
1,526,0
96,394,1
47,131,5
98,550,4
69,206,1
99,383,2
97,202,2
10,434,4
4,222,5
9,83,0
1,209,2
1,245,2
62,60,3
75,325,4
96,92,5
61,171,0
56,458,1
23,262,4
28,71,2
93,418,4
6,351,2
33,348,4
46,418,3
67,535,3
81,20,0
39,448,4
79,455,1
63,197,3
40,274,2
47,4,4
43,153,1
39,308,1
43,454,2
84,25,1
73,563,3
7,405,5
73,156,2
76,72,4
30,337,3
5,19,3
84,451,4
68,223,5
3,253,1
92,156,1
26,236,5
61,395,5
27,413,1
7,377,4
15,446,1
83,15,4
8,201,5
13,350,2
66,21,3
38,373,1
54,100,5
91,358,1
96,387,2
1,8,5
68,110,4
66,417,5
3,436,0
7,516,0
69,509,2
53,236,0
26,272,4
31,198,1
80,10,5
71,159,0
75,359,4
60,329,1
90,373,0
73,396,5
5,101,3
58,504,3
9,304,2
81,68,4
59,40,5
51,56,0
62,385,1
43,167,1
68,320,2
69,37,4
14,235,3
93,378,1
3,333,1
58,429,3
65,431,0
43,461,0
27,384,5
87,559,0
59,137,5
62,61,3
72,519,5
47,507,2
19,277,3
11,56,3
63,91,1
18,492,2
17,368,0
86,117,0
80,555,4
28,516,3
38,485,3
34,190,4
62,21,3
69,41,2
35,160,2
82,365,1
100,334,5
46,132,0
11,133,5
55,379,0
7,518,5
16,369,1
64,149,1
73,85,4
37,63,1
62,106,1
41,483,3
36,175,0
49,236,1
67,268,2
75,50,1
95,451,1
4,415,5
27,188,0
30,180,2
12,180,5
45,105,3
30,11,5
73,106,5
77,510,5
15,13,1
52,239,4
88,380,1
1,158,3
25,13,3
3,26,2
56,81,1
82,215,5
5,364,5
32,418,5
60,270,3
41,270,3
35,543,0
99,378,2
48,204,2
72,145,0
71,203,5
91,296,2
86,345,1
32,80,1
1,157,3
75,312,3
99,561,5
8,426,5
88,154,2
16,291,3
81,294,5
10,162,4
51,373,4
68,558,5
41,48,3
88,41,5
28,569,1
95,330,1
29,540,4
34,67,4
20,330,2
41,506,1
89,431,1
5,184,0
77,250,2
100,332,3
21,30,2
9,541,4
38,113,5
21,531,1
44,464,4
74,215,4
14,101,4
90,238,2
21,259,3
48,233,5
17,305,3
77,232,0
68,214,4
53,539,5
53,247,3
98,86,1
92,396,0
51,46,1
97,389,4
56,40,1
28,545,5
80,44,2
28,571,2
34,348,4
30,11,3
43,293,1
47,105,3
1,334,1
71,119,0
36,55,3
75,380,5
4,123,5
91,37,0
58,101,2
71,362,1
65,444,5
57,210,3
70,543,1
67,133,0
38,365,0
61,511,0
10,517,1
83,174,1
45,90,3
38,176,5
49,503,1
79,413,4
8,343,0
44,321,1
76,561,0
10,509,5
68,131,0
93,193,3
43,338,1
48,31,1
72,88,4
8,457,0
63,232,5
10,423,5
22,345,5
2,491,5
61,47,4
43,75,1
35,292,4
88,522,3
39,166,3
15,88,2
67,430,1
51,278,2
68,227,3
60,432,5
90,89,5
77,172,5
60,164,2
66,501,4
68,182,2
14,186,5
90,207,0
74,72,3
46,419,3
69,129,0
66,317,4
48,134,3
56,381,2
11,136,2
36,43,2
74,240,5
31,100,1
99,442,2
98,529,4
68,114,4
34,349,5
89,467,0
3,132,2
6,74,0
30,73,5
31,70,3
96,284,3
38,76,2
29,452,4
63,200,5
2,130,1
33,523,5
73,432,5
46,457,0
62,82,3
85,282,0
37,61,4
71,295,0
40,560,4
59,422,5
81,560,1
11,407,3
63,57,1
63,357,1
100,49,2
6,226,3
84,352,4
37,341,1
92,563,2
51,505,1
46,145,3
76,503,0
64,182,0
15,201,2
25,553,4
81,267,4
5,529,3
78,33,2
14,122,5
6,213,1
70,28,5
91,312,1
2,571,4
32,563,4
61,151,5
8,177,2
9,125,2
11,526,5
100,138,3
72,531,5
32,91,0
37,513,0
87,517,2
3,85,5
37,408,0
35,560,5
69,63,3
53,570,0
17,413,3
32,312,4
88,339,2
28,296,1
73,321,0
7,255,0
60,510,5
77,387,5
1,362,0
84,359,4
42,258,5
69,304,5
4,16,3
86,388,3
17,516,3
11,329,5
46,2,2
81,418,4
14,330,0
10,412,0
53,322,3
53,103,5
52,17,5
73,286,5
67,135,4
17,108,5
66,40,5
24,176,0
11,200,4
44,286,2
82,76,5
34,294,2
65,129,4
95,154,3
36,183,2
53,42,3
71,318,2
68,387,4
82,45,2
25,57,3
27,238,4
95,105,1
59,176,5
98,208,2
11,94,3
94,44,1
59,45,3
67,165,1
28,121,5
38,395,4
36,188,5
14,193,2
36,435,5
9,505,3
29,294,0
61,124,5
49,52,3
21,137,2
87,98,1
77,512,2
41,456,3
74,568,0
99,566,5
17,103,3
84,484,3
15,306,5
46,63,3
14,436,4
28,33,3
32,200,2
35,22,1
33,49,1
86,355,3
61,293,2
17,284,3
12,27,5
62,24,4
45,392,5
60,134,1
71,369,2
61,237,5
86,209,2
56,503,5
19,391,5
91,402,1
87,131,1
67,407,5
69,31,3
68,76,1
96,13,0
25,59,3
97,217,2
3,399,2
44,5,1
14,468,0
33,547,0
57,8,2
9,194,3
50,480,2
99,548,2
95,467,3
79,82,4
14,355,3
1,33,2
27,340,1
68,3,0
97,279,1
19,21,5
24,219,5
47,1,2
31,416,5
48,9,4
48,459,1
40,455,5
76,453,4
74,122,4
84,484,5
25,167,0
24,228,5
3,127,4
20,278,2
46,321,3
67,21,4
43,343,0
15,285,0
58,543,2
82,554,3
47,544,1
61,255,1
69,67,4
58,43,5
20,263,0
90,56,5
62,125,3
84,76,2
12,213,5
43,208,4
82,450,0
72,512,5
7,183,5
35,66,5
33,317,1
45,279,3
43,144,0
83,126,5
5,178,4
41,39,0
89,193,1
47,156,0
25,546,5
18,150,4
16,220,2
71,496,2
87,555,1
69,204,3
84,299,2
61,460,2
59,401,0
23,181,1
78,364,5
33,34,5
51,392,1
29,304,0
99,465,3
76,186,0
40,447,3
86,200,0
9,324,3
7,94,4
13,199,5
99,361,0
63,516,1
87,58,5
33,78,5
87,568,2
73,112,1
85,304,1
61,200,4
19,62,5
62,32,3
18,363,0
68,422,5
42,356,5
35,350,3
3,248,0
80,435,1
69,119,0
19,452,3
22,345,0
52,557,4
22,72,0
93,365,1
67,517,1
84,493,4
33,434,5
55,404,4
4,117,0
25,293,0
28,37,4
91,561,1
25,288,1
87,192,2
55,419,3
13,411,3
23,300,0
29,2,3
98,302,0
11,82,5
67,8,2
42,264,5
63,285,3
81,518,4
49,137,2
40,305,2
77,120,3
81,513,5
93,25,1
38,333,2
23,539,0
4,179,3
88,331,5
56,427,1
71,255,5
71,120,2
42,328,0
92,547,4
84,66,1
55,496,5
56,421,2
81,87,5
57,184,5
36,536,1
5,114,1
65,295,1
21,105,4
27,246,1
65,347,5
34,414,3
77,243,1
20,519,2
44,310,5
42,239,4
97,22,5
21,416,4
10,223,3
1,54,3
18,362,1
84,491,5
24,421,2
78,384,2
1,526,5
40,110,1
99,215,1
45,278,2
7,102,2
25,206,0
26,387,1
19,416,5
37,315,5
48,83,5
27,496,5
32,479,3
9,85,4
73,511,3
80,209,1
10,233,1
59,388,1
99,553,3
74,398,4
74,188,2
32,117,4
73,82,1
88,516,1
79,292,0
43,96,1
92,275,2
29,58,2
44,286,3
6,460,5
95,334,0
54,395,5
